size_token	inset_token	computed_width	computed_height	right	bottom	panel_rect	pseudo_rect	capture_file	sha256	raw_components	post_bbox	gaps
8.99	7.00	8.98438px	8.98438px	7px	7px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0037791796875,703.7770335742188,1027.9881591796875,712.7614135742188]	/tmp/webui-craft-round4-s8.99-i7.00.png	fb6f3a906902f2514af3b5f8dd40e9ca5e11824184e172ecbb942487523eb530	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/270/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
8.99	6.99	8.98438px	8.98438px	6.99px	6.99px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0137791796875,703.7870335742188,1027.9981591796875,712.7714135742187]	/tmp/webui-craft-round4-s8.99-i6.99.png	33d3a7c4c4834089e0e9617cf01c150cfcba4befd148ec71ceae29ec92330792	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
8.99	6.98	8.98438px	8.98438px	6.98px	6.98px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0237791796875,703.7970335742187,1028.0081591796875,712.7814135742187]	/tmp/webui-craft-round4-s8.99-i6.98.png	a546953cef89527750d2f5067d7c0b384aabc4ad1123ac0029d834c42a0c3ccb	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
8.99	6.97	8.98438px	8.98438px	6.97px	6.97px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0337791796875,703.8070335742187,1028.0181591796875,712.7914135742187]	/tmp/webui-craft-round4-s8.99-i6.97.png	a546953cef89527750d2f5067d7c0b384aabc4ad1123ac0029d834c42a0c3ccb	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
8.99	6.96	8.98438px	8.98438px	6.96px	6.96px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0437791796875,703.8170335742187,1028.0281591796875,712.8014135742187]	/tmp/webui-craft-round4-s8.99-i6.96.png	a7a0c2fb49a1915a5e9145d3b7caafe020573b8a3a22a6133a6ad7255b0da4eb	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
8.99	6.94	8.98438px	8.98438px	6.94px	6.94px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0637791796875,703.8370335742187,1028.0481591796874,712.8214135742187]	/tmp/webui-craft-round4-s8.99-i6.94.png	21a8caf7f30686d09b4c3a48778d739ca337c2738d76fd9565fbbd161c242633	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
8.99	6.93	8.98438px	8.98438px	6.93px	6.93px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0737791796874,703.8470335742188,1028.0581591796874,712.8314135742188]	/tmp/webui-craft-round4-s8.99-i6.93.png	336b1f2a79d8f7b19572c823d37d92f3a8c17632031a794670fb4ff22ffda186	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
8.99	6.91	8.98438px	8.98438px	6.91px	6.91px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0937791796874,703.8670335742188,1028.0781591796874,712.8514135742188]	/tmp/webui-craft-round4-s8.99-i6.91.png	13bc2d3234a72c40d9b6311c47a37a283ae6b89d79483375b6a6238ef43e7909	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/258/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
8.99	6.87	8.98438px	8.98438px	6.87px	6.87px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1337791796876,703.9070335742188,1028.1181591796876,712.8914135742187]	/tmp/webui-craft-round4-s8.99-i6.87.png	850864a76913b2b4a61039d263549de22f8e26ba73a9ac74c90b2c677b3a714c	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
8.99	6.86	8.98438px	8.98438px	6.86px	6.86px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1437791796876,703.9170335742187,1028.1281591796876,712.9014135742187]	/tmp/webui-craft-round4-s8.99-i6.86.png	850864a76913b2b4a61039d263549de22f8e26ba73a9ac74c90b2c677b3a714c	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
8.99	6.85	8.98438px	8.98438px	6.85px	6.85px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1537791796876,703.9270335742187,1028.1381591796876,712.9114135742187]	/tmp/webui-craft-round4-s8.99-i6.85.png	5852f1faf9fb01cb248c89cdb3c8665db691f2fe12e409f7aab8288aa1ed2641	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
8.99	6.83	8.98438px	8.98438px	6.83px	6.83px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1737791796876,703.9470335742187,1028.1581591796876,712.9314135742187]	/tmp/webui-craft-round4-s8.99-i6.83.png	dc05f8bf415684e4ad4f097f4786d704ff6dfea7a65e72f2fe65578e517d9e0b	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
8.99	6.82	8.98438px	8.98438px	6.82px	6.82px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1837791796876,703.9570335742187,1028.1681591796876,712.9414135742187]	/tmp/webui-craft-round4-s8.99-i6.82.png	e022bd786907e2457b85475bc20d7fcbe5afa93f323b0517100068e4a96690c4	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
8.99	6.81	8.98438px	8.98438px	6.81px	6.81px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1937791796876,703.9670335742188,1028.1781591796876,712.9514135742188]	/tmp/webui-craft-round4-s8.99-i6.81.png	4da96112035f600f0da9360bf2ff8d53b57eb07584f0c1b702aeb913b576a1f9	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
8.99	6.69	8.98438px	8.98438px	6.69px	6.69px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.3137791796875,704.0870335742187,1028.2981591796874,713.0714135742187]	/tmp/webui-craft-round4-s8.99-i6.69.png	e52f2d492b11a51e6d73b528ddb5debcdc7fe35003caefc34de034dbdba0a1e1	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
8.99	6.68	8.98438px	8.98438px	6.68px	6.68px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.3237791796874,704.0970335742188,1028.3081591796874,713.0814135742188]	/tmp/webui-craft-round4-s8.99-i6.68.png	d2e856536c5b221ef1d5a8abc5bc4e0265f22886cfeac108ee25f543bc41cced	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
8.99	6.62	8.98438px	8.98438px	6.62px	6.62px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.3837791796876,704.1570335742188,1028.3681591796876,713.1414135742187]	/tmp/webui-craft-round4-s8.99-i6.62.png	ee94731f1e4d945e70f1e0f9f9075c2337b6f0bfd62527479dcfbbe073e9adc3	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
8.99	6.50	8.98438px	8.98438px	6.5px	6.5px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.5037791796875,704.2770335742188,1028.4881591796875,713.2614135742188]	/tmp/webui-craft-round4-s8.99-i6.50.png	55a0cc7eb5f9cc9028a59debca0376890c8b47e40e115b55199abd4fb11beb42	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2031,1399)-(2050,1418)/210/touch=0/min=1/selected=1	(2031,1399)-(2050,1418)	20,20
9.00	7.00	9px	9px	7px	7px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9881591796875,703.7614135742188,1027.9881591796875,712.7614135742188]	/tmp/webui-craft-round4-s9.00-i7.00.png	a894277c7c8898dd393e561e12074dcd43d173f817c1304d89eae2418944cb45	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/270/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.00	6.99	9px	9px	6.99px	6.99px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9981591796875,703.7714135742187,1027.9981591796875,712.7714135742187]	/tmp/webui-craft-round4-s9.00-i6.99.png	2909147d9176235a7f664e038f46bbf701f227013b67924ecf51ec454a2ee67d	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.00	6.98	9px	9px	6.98px	6.98px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0081591796875,703.7814135742187,1028.0081591796875,712.7814135742187]	/tmp/webui-craft-round4-s9.00-i6.98.png	675986e089490550fec6adf845c5b1b1bac8ffaf85a5be936982c06ce271ff38	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.00	6.97	9px	9px	6.97px	6.97px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0181591796875,703.7914135742187,1028.0181591796875,712.7914135742187]	/tmp/webui-craft-round4-s9.00-i6.97.png	675986e089490550fec6adf845c5b1b1bac8ffaf85a5be936982c06ce271ff38	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.00	6.96	9px	9px	6.96px	6.96px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0281591796875,703.8014135742187,1028.0281591796875,712.8014135742187]	/tmp/webui-craft-round4-s9.00-i6.96.png	7dbe3a30b566aa569018aeb9a06be687a964c79bda7ef548a67200c62c28f87c	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.00	6.94	9px	9px	6.94px	6.94px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0481591796874,703.8214135742187,1028.0481591796874,712.8214135742187]	/tmp/webui-craft-round4-s9.00-i6.94.png	50c4e31783a127e76b0e1a946fae7541e29469afda1736944f2c482c186cd841	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.00	6.93	9px	9px	6.93px	6.93px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0581591796874,703.8314135742188,1028.0581591796874,712.8314135742188]	/tmp/webui-craft-round4-s9.00-i6.93.png	336b1f2a79d8f7b19572c823d37d92f3a8c17632031a794670fb4ff22ffda186	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.00	6.91	9px	9px	6.91px	6.91px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0781591796874,703.8514135742188,1028.0781591796874,712.8514135742188]	/tmp/webui-craft-round4-s9.00-i6.91.png	3369a844a960411c6fd04d257b4486012a5a900af2ca05aeccd9583ef52976b1	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.00	6.87	9px	9px	6.87px	6.87px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1181591796876,703.8914135742187,1028.1181591796876,712.8914135742187]	/tmp/webui-craft-round4-s9.00-i6.87.png	b8416b2769c66b01c916d604cedaa30f0fb4f045cca5f70bc6f89a2c9575b62a	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.00	6.86	9px	9px	6.86px	6.86px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1281591796876,703.9014135742187,1028.1281591796876,712.9014135742187]	/tmp/webui-craft-round4-s9.00-i6.86.png	b8416b2769c66b01c916d604cedaa30f0fb4f045cca5f70bc6f89a2c9575b62a	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.00	6.85	9px	9px	6.85px	6.85px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1381591796876,703.9114135742187,1028.1381591796876,712.9114135742187]	/tmp/webui-craft-round4-s9.00-i6.85.png	e99a4b442cced9c92e59605a43b433faad71f8f7ec0e7d0e3b95fb744410ce1c	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.00	6.83	9px	9px	6.83px	6.83px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1581591796876,703.9314135742187,1028.1581591796876,712.9314135742187]	/tmp/webui-craft-round4-s9.00-i6.83.png	ab191c045fc11a06d4a5f40584dd33886b13a2c131dd26eae8c9fbeb3ae57f56	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.00	6.82	9px	9px	6.82px	6.82px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1681591796876,703.9414135742187,1028.1681591796876,712.9414135742187]	/tmp/webui-craft-round4-s9.00-i6.82.png	776aaf71ee18fd69fbf4cc7987e6f8c18fc8a36424d79b8b932fe4d5f4b55adb	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.00	6.81	9px	9px	6.81px	6.81px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1781591796876,703.9514135742188,1028.1781591796876,712.9514135742188]	/tmp/webui-craft-round4-s9.00-i6.81.png	00a45c296a72390b1de3ceb7729f8421b387a9f1140a43d6215e20adad722ea5	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.00	6.69	9px	9px	6.69px	6.69px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.2981591796874,704.0714135742187,1028.2981591796874,713.0714135742187]	/tmp/webui-craft-round4-s9.00-i6.69.png	a7b7bd9cb92fdc141115cc8d397fe8854062f662b15e5245ebe1b480660c9ed2	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.00	6.68	9px	9px	6.68px	6.68px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.3081591796874,704.0814135742188,1028.3081591796874,713.0814135742188]	/tmp/webui-craft-round4-s9.00-i6.68.png	131db6cf2ef5a47d697d0d632fa2ca773128d7e0a23c9cb70e20c3800765c7cf	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.00	6.62	9px	9px	6.62px	6.62px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.3681591796876,704.1414135742187,1028.3681591796876,713.1414135742187]	/tmp/webui-craft-round4-s9.00-i6.62.png	688ceae7a9eb6f8d72f3796814b362a5e5429c9a6e6a03bb5acf15f12a225e43	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.00	6.50	9px	9px	6.5px	6.5px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.4881591796875,704.2614135742188,1028.4881591796875,713.2614135742188]	/tmp/webui-craft-round4-s9.00-i6.50.png	2d87f1f8d11a74b8fd0b27bb31b52b1d8321663d2def187ca78a0baa484b1fba	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2031,1399)-(2050,1418)/211/touch=0/min=1/selected=1	(2031,1399)-(2050,1418)	20,20
9.02	7.00	9.01562px	9.01562px	7px	7px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9725391796875,703.7457935742187,1027.9881591796875,712.7614135742188]	/tmp/webui-craft-round4-s9.02-i7.00.png	672d6bd21b71ed5a29c0aa1a2eca2264d3e909359539a285d3e309cff4b55866	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/270/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.02	6.99	9.01562px	9.01562px	6.99px	6.99px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9825391796875,703.7557935742187,1027.9981591796875,712.7714135742187]	/tmp/webui-craft-round4-s9.02-i6.99.png	9a672786036c9de4a77a81805cf9bf71b7c940bd5b59e8cda957addb8e387af4	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.02	6.98	9.01562px	9.01562px	6.98px	6.98px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9925391796875,703.7657935742187,1028.0081591796875,712.7814135742187]	/tmp/webui-craft-round4-s9.02-i6.98.png	bf2217b8ba63372eda921cfa326fd8b42d7ce01af2c39457dcb9e54d9baa7ad4	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.02	6.97	9.01562px	9.01562px	6.97px	6.97px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0025391796875,703.7757935742187,1028.0181591796875,712.7914135742187]	/tmp/webui-craft-round4-s9.02-i6.97.png	bf2217b8ba63372eda921cfa326fd8b42d7ce01af2c39457dcb9e54d9baa7ad4	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.02	6.96	9.01562px	9.01562px	6.96px	6.96px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0125391796875,703.7857935742187,1028.0281591796875,712.8014135742187]	/tmp/webui-craft-round4-s9.02-i6.96.png	f07e10af4dbc962507df189d929c24535a9edb38b966093dcf9f06dee4a59768	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.02	6.94	9.01562px	9.01562px	6.94px	6.94px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0325391796874,703.8057935742187,1028.0481591796874,712.8214135742187]	/tmp/webui-craft-round4-s9.02-i6.94.png	376dcacbb5a4b05aa787f2bf57eb13fbb324c2c33d7389ae664b384ec3bdef7c	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.02	6.93	9.01562px	9.01562px	6.93px	6.93px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0425391796874,703.8157935742188,1028.0581591796874,712.8314135742188]	/tmp/webui-craft-round4-s9.02-i6.93.png	4945ac3237f28fd5f7c834c2a0005167f5719ce8e59ed5604c9d2ea1ea9a4832	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.02	6.91	9.01562px	9.01562px	6.91px	6.91px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0625391796874,703.8357935742188,1028.0781591796874,712.8514135742188]	/tmp/webui-craft-round4-s9.02-i6.91.png	3369a844a960411c6fd04d257b4486012a5a900af2ca05aeccd9583ef52976b1	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.02	6.87	9.01562px	9.01562px	6.87px	6.87px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1025391796876,703.8757935742187,1028.1181591796876,712.8914135742187]	/tmp/webui-craft-round4-s9.02-i6.87.png	1d2afe12963af72c2896a9f6f5e1bcce62b5855fbb2b7d1aefedc5b8ff7096a4	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.02	6.86	9.01562px	9.01562px	6.86px	6.86px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1125391796876,703.8857935742187,1028.1281591796876,712.9014135742187]	/tmp/webui-craft-round4-s9.02-i6.86.png	1d2afe12963af72c2896a9f6f5e1bcce62b5855fbb2b7d1aefedc5b8ff7096a4	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.02	6.85	9.01562px	9.01562px	6.85px	6.85px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1225391796876,703.8957935742187,1028.1381591796876,712.9114135742187]	/tmp/webui-craft-round4-s9.02-i6.85.png	28d4c22f134e659516eca02d603a002fa3d8ade4fc1b728a416d28894955fc4a	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.02	6.83	9.01562px	9.01562px	6.83px	6.83px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1425391796876,703.9157935742187,1028.1581591796876,712.9314135742187]	/tmp/webui-craft-round4-s9.02-i6.83.png	3042c1c74e4feac4f359959e6458881249e2bf63ed83fd45714fe8ac7d0dc10b	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.02	6.82	9.01562px	9.01562px	6.82px	6.82px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1525391796876,703.9257935742187,1028.1681591796876,712.9414135742187]	/tmp/webui-craft-round4-s9.02-i6.82.png	1abe1e11e82e2edb32221f0b46aa038701053bca364f11d286b565f13461fd28	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.02	6.81	9.01562px	9.01562px	6.81px	6.81px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1625391796875,703.9357935742188,1028.1781591796876,712.9514135742188]	/tmp/webui-craft-round4-s9.02-i6.81.png	e0f8dc7a2066dd0e672a503230ad7ff544d708b050299e985528a7bdf19009b6	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
